warning: `VIRTUAL_ENV=d:\Revi\Research Projects\.venv` does not match the project environment path `.venv` and will be ignored
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 192, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,572,864
  value_embeds            : 0
  lm_head                 : 1,572,864
  transformer_matrices    : 294,912
  scalars                 : 6
  total                   : 3,440,646
Estimated FLOPs per token: 1.297613e+07
Scaling AdamW LRs by 1/sqrt(192/768) = 1.000000
Time budget: 360s (extended from 300s for current hardware)
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.010477 | lrm: 0.00 | dt: 4854ms | tok/sec: 421 | mfu: 0.1% | epoch: 1 | remaining: 360s    
step 00792 (19.2%) | loss: 5.497417 | lrm: 0.93 | dt: 88ms | tok/sec: 23,320 | mfu: 6.6% | epoch: 1 | remaining: 291s    
step 00793 (19.2%) | loss: 5.501040 | lrm: 0.93 | dt: 90ms | tok/sec: 22,799 | mfu: 6.4% | epoch: 1 | remaining: 291s    
step 00794 (19.2%) | loss: 5.509991 | lrm: 0.93 | dt: 92ms | tok/sec: 22,247 | mfu: 6.3% | epoch: 1 | remaining: 291s    
step 00795 (19.2%) | loss: 5.516378 | lrm: 0.93 | dt: 93ms | tok/sec: 21,979 | mfu: 6.2% | epoch: 1 | remaining: 291s    
step 00796 (19.3%) | loss: 5.527735 | lrm: 0.93 | dt: 90ms | tok/sec: 22,687 | mfu: 6.4% | epoch: 1 | remaining: 291s    
step 00797 (19.3%) | loss: 5.516492 | lrm: 0.93 | dt: 89ms | tok/sec: 22,960 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00798 (19.3%) | loss: 5.537345 | lrm: 0.93 | dt: 89ms | tok/sec: 23,053 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00799 (19.3%) | loss: 5.543523 | lrm: 0.93 | dt: 90ms | tok/sec: 22,869 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00800 (19.4%) | loss: 5.537503 | lrm: 0.93 | dt: 89ms | tok/sec: 22,895 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00801 (19.4%) | loss: 5.530817 | lrm: 0.93 | dt: 88ms | tok/sec: 23,197 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00802 (19.4%) | loss: 5.501078 | lrm: 0.93 | dt: 90ms | tok/sec: 22,813 | mfu: 6.4% | epoch: 1 | remaining: 290s    
step 00803 (19.4%) | loss: 5.501459 | lrm: 0.93 | dt: 89ms | tok/sec: 22,912 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00804 (19.5%) | loss: 5.511117 | lrm: 0.93 | dt: 89ms | tok/sec: 23,037 | mfu: 6.5% | epoch: 1 | remaining: 290s    
step 00805 (19.5%) | loss: 5.485116 | lrm: 0.93 | dt: 88ms | tok/sec: 23,370 | mfu: 6.6% | epoch: 1 | remaining: 290s    
step 00806 (19.5%) | loss: 5.467870 | lrm: 0.93 | dt: 86ms | tok/sec: 23,840 | mfu: 6.7% | epoch: 1 | remaining: 290s    
step 00807 (19.5%) | loss: 5.474171 | lrm: 0.93 | dt: 87ms | tok/sec: 23,595 | mfu: 6.7% | epoch: 1 | remaining: 290s    
step 00808 (19.6%) | loss: 5.481781 | lrm: 0.93 | dt: 86ms | tok/sec: 23,738 | mfu: 6.7% | epoch: 1 | remaining: 290s    
step 00809 (19.6%) | loss: 5.506191 | lrm: 0.93 | dt: 87ms | tok/sec: 23,664 | mfu: 6.7% | epoch: 1 | remaining: 289s    
step 00810 (19.6%) | loss: 5.490685 | lrm: 0.93 | dt: 86ms | tok/sec: 23,884 | mfu: 6.7% | epoch: 1 | remaining: 289s    
step 00811 (19.6%) | loss: 5.504969 | lrm: 0.92 | dt: 87ms | tok/sec: 23,499 | mfu: 6.6% | epoch: 1 | remaining: 289s    
step 00812 (19.7%) | loss: 5.523977 | lrm: 0.92 | dt: 85ms | tok/sec: 23,991 | mfu: 6.8% | epoch: 1 | remaining: 289s    
step 00813 (19.7%) | loss: 5.516861 | lrm: 0.92 | dt: 86ms | tok/sec: 23,753 | mfu: 6.7% | epoch: 1 | remaining: 289s    
step 00814 (19.7%) | loss: 5.515558 | lrm: 0.92 | dt: 88ms | tok/sec: 23,188 | mfu: 6.5% | epoch: 1 | remaining: 289s    
step 00815 (19.7%) | loss: 5.528053 | lrm: 0.92 | dt: 88ms | tok/sec: 23,170 | mfu: 6.5% | epoch: 1 | remaining: 289s    
step 00816 (19.7%) | loss: 5.525278 | lrm: 0.92 | dt: 93ms | tok/sec: 22,032 | mfu: 6.2% | epoch: 1 | remaining: 289s    
step 00817 (19.8%) | loss: 5.514897 | lrm: 0.92 | dt: 88ms | tok/sec: 23,201 | mfu: 6.5% | epoch: 1 | remaining: 289s    
step 00818 (19.8%) | loss: 5.507499 | lrm: 0.92 | dt: 89ms | tok/sec: 23,100 | mfu: 6.5% | epoch: 1 | remaining: 289s    
step 00819 (19.8%) | loss: 5.513354 | lrm: 0.92 | dt: 91ms | tok/sec: 22,545 | mfu: 6.4% | epoch: 1 | remaining: 289s    
step 00820 (19.8%) | loss: 5.535588 | lrm: 0.92 | dt: 92ms | tok/sec: 22,291 | mfu: 6.3% | epoch: 1 | remaining: 288s    
step 00821 (19.9%) | loss: 5.556916 | lrm: 0.92 | dt: 90ms | tok/sec: 22,711 | mfu: 6.4% | epoch: 1 | remaining: 288s    
step 00822 (19.9%) | loss: 5.559494 | lrm: 0.92 | dt: 90ms | tok/sec: 22,701 | mfu: 6.4% | epoch: 1 | remaining: 288s    
step 00823 (19.9%) | loss: 5.573314 | lrm: 0.92 | dt: 91ms | tok/sec: 22,469 | mfu: 6.3% | epoch: 1 | remaining: 288s    
step 00824 (19.9%) | loss: 5.555195 | lrm: 0.92 | dt: 90ms | tok/sec: 22,680 | mfu: 6.4% | epoch: 1 | remaining: 288s    
step 00825 (20.0%) | loss: 5.534567 | lrm: 0.92 | dt: 87ms | tok/sec: 23,501 | mfu: 6.6% | epoch: 1 | remaining: 288s    
step 00826 (20.0%) | loss: 5.537544 | lrm: 0.92 | dt: 95ms | tok/sec: 21,605 | mfu: 6.1% | epoch: 1 | remaining: 288s    
step 00827 (20.0%) | loss: 5.555213 | lrm: 0.92 | dt: 91ms | tok/sec: 22,413 | mfu: 6.3% | epoch: 1 | remaining: 288s    
step 00828 (20.1%) | loss: 5.554228 | lrm: 0.92 | dt: 88ms | tok/sec: 23,158 | mfu: 6.5% | epoch: 1 | remaining: 288s    
step 00829 (20.1%) | loss: 5.527580 | lrm: 0.92 | dt: 96ms | tok/sec: 21,290 | mfu: 6.0% | epoch: 1 | remaining: 288s    
step 00830 (20.1%) | loss: 5.520840 | lrm: 0.92 | dt: 88ms | tok/sec: 23,259 | mfu: 6.6% | epoch: 1 | remaining: 288s    
step 00831 (20.1%) | loss: 5.500921 | lrm: 0.92 | dt: 86ms | tok/sec: 23,763 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00832 (20.1%) | loss: 5.483050 | lrm: 0.92 | dt: 86ms | tok/sec: 23,763 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00833 (20.2%) | loss: 5.487250 | lrm: 0.92 | dt: 86ms | tok/sec: 23,749 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00834 (20.2%) | loss: 5.496703 | lrm: 0.92 | dt: 86ms | tok/sec: 23,872 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00835 (20.2%) | loss: 5.501323 | lrm: 0.92 | dt: 88ms | tok/sec: 23,381 | mfu: 6.6% | epoch: 1 | remaining: 287s    
step 00836 (20.2%) | loss: 5.493949 | lrm: 0.92 | dt: 87ms | tok/sec: 23,651 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00837 (20.3%) | loss: 5.486549 | lrm: 0.92 | dt: 86ms | tok/sec: 23,753 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00838 (20.3%) | loss: 5.489936 | lrm: 0.92 | dt: 86ms | tok/sec: 23,826 | mfu: 6.7% | epoch: 1 | remaining: 287s    
step 00839 (20.3%) | loss: 5.507463 | lrm: 0.92 | dt: 87ms | tok/sec: 23,410 | mfu: 6.6% | epoch: 1 | remaining: 287s    
step 00840 (20.3%) | loss: 5.502063 | lrm: 0.92 | dt: 88ms | tok/sec: 23,236 | mfu: 6.6% | epoch: 1 | remaining: 287s    
step 00841 (20.4%) | loss: 5.498934 | lrm: 0.92 | dt: 89ms | tok/sec: 23,031 | mfu: 6.5% | epoch: 1 | remaining: 287s    
step 00842 (20.4%) | loss: 5.488158 | lrm: 0.92 | dt: 89ms | tok/sec: 23,047 | mfu: 6.5% | epoch: 1 | remaining: 287s    
step 00843 (20.4%) | loss: 5.494612 | lrm: 0.92 | dt: 89ms | tok/sec: 23,045 | mfu: 6.5% | epoch: 1 | remaining: 286s    
step 00844 (20.4%) | loss: 5.474002 | lrm: 0.92 | dt: 91ms | tok/sec: 22,567 | mfu: 6.4% | epoch: 1 | remaining: 286s    
step 00845 (20.5%) | loss: 5.464654 | lrm: 0.92 | dt: 95ms | tok/sec: 21,667 | mfu: 6.1% | epoch: 1 | remaining: 286s    
step 00846 (20.5%) | loss: 5.477390 | lrm: 0.92 | dt: 87ms | tok/sec: 23,633 | mfu: 6.7% | epoch: 1 | remaining: 286s    
step 00847 (20.5%) | loss: 5.478600 | lrm: 0.92 | dt: 92ms | tok/sec: 22,148 | mfu: 6.2% | epoch: 1 | remaining: 286s    
step 00848 (20.5%) | loss: 5.471307 | lrm: 0.92 | dt: 89ms | tok/sec: 23,078 | mfu: 6.5% | epoch: 1 | remaining: 286s    
step 00849 (20.6%) | loss: 5.497126 | lrm: 0.92 | dt: 92ms | tok/sec: 22,237 | mfu: 6.3% | epoch: 1 | remaining: 286s    
step 00850 (20.6%) | loss: 5.490240 | lrm: 0.92 | dt: 87ms | tok/sec: 23,594 | mfu: 6.7% | epoch: 1 | remaining: 286s    
step 00851 (20.6%) | loss: 5.492778 | lrm: 0.92 | dt: 91ms | tok/sec: 22,595 | mfu: 6.4% | epoch: 1 | remaining: 286s    
step 00852 (20.6%) | loss: 5.484223 | lrm: 0.92 | dt: 89ms | tok/sec: 23,106 | mfu: 6.5% | epoch: 1 | remaining: 286s    
step 00853 (20.7%) | loss: 5.472921 | lrm: 0.92 | dt: 88ms | tok/sec: 23,147 | mfu: 6.5% | epoch: 1 | remaining: 286s    
step 00854 (20.7%) | loss: 5.492828 | lrm: 0.92 | dt: 88ms | tok/sec: 23,172 | mfu: 6.5% | epoch: 1 | remaining: 285s    
step 00855 (20.7%) | loss: 5.491451 | lrm: 0.92 | dt: 90ms | tok/sec: 22,748 | mfu: 6.4% | epoch: 1 | remaining: 285s    
step 00856 (20.7%) | loss: 5.501778 | lrm: 0.92 | dt: 86ms | tok/sec: 23,811 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00857 (20.8%) | loss: 5.510174 | lrm: 0.92 | dt: 86ms | tok/sec: 23,855 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00858 (20.8%) | loss: 5.502610 | lrm: 0.92 | dt: 85ms | tok/sec: 23,971 | mfu: 6.8% | epoch: 1 | remaining: 285s    
step 00859 (20.8%) | loss: 5.541016 | lrm: 0.92 | dt: 86ms | tok/sec: 23,764 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00860 (20.8%) | loss: 5.557656 | lrm: 0.92 | dt: 86ms | tok/sec: 23,800 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00861 (20.9%) | loss: 5.536410 | lrm: 0.92 | dt: 86ms | tok/sec: 23,761 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00862 (20.9%) | loss: 5.519494 | lrm: 0.91 | dt: 87ms | tok/sec: 23,642 | mfu: 6.7% | epoch: 1 | remaining: 285s    
step 00863 (20.9%) | loss: 5.533797 | lrm: 0.91 | dt: 85ms | tok/sec: 24,033 | mfu: 6.8% | epoch: 1 | remaining: 285s    
step 00864 (20.9%) | loss: 5.526182 | lrm: 0.91 | dt: 88ms | tok/sec: 23,372 | mfu: 6.6% | epoch: 1 | remaining: 285s    
step 00865 (21.0%) | loss: 5.538148 | lrm: 0.91 | dt: 89ms | tok/sec: 23,062 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00866 (21.0%) | loss: 5.536766 | lrm: 0.91 | dt: 87ms | tok/sec: 23,416 | mfu: 6.6% | epoch: 1 | remaining: 284s    
step 00867 (21.0%) | loss: 5.553428 | lrm: 0.91 | dt: 88ms | tok/sec: 23,213 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00868 (21.0%) | loss: 5.575297 | lrm: 0.91 | dt: 89ms | tok/sec: 23,046 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00869 (21.1%) | loss: 5.573065 | lrm: 0.91 | dt: 89ms | tok/sec: 23,048 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00870 (21.1%) | loss: 5.566272 | lrm: 0.91 | dt: 90ms | tok/sec: 22,646 | mfu: 6.4% | epoch: 1 | remaining: 284s    
step 00871 (21.1%) | loss: 5.574782 | lrm: 0.91 | dt: 85ms | tok/sec: 24,235 | mfu: 6.8% | epoch: 1 | remaining: 284s    
step 00872 (21.1%) | loss: 5.554568 | lrm: 0.91 | dt: 93ms | tok/sec: 22,036 | mfu: 6.2% | epoch: 1 | remaining: 284s    
step 00873 (21.2%) | loss: 5.561527 | lrm: 0.91 | dt: 88ms | tok/sec: 23,156 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00874 (21.2%) | loss: 5.534203 | lrm: 0.91 | dt: 89ms | tok/sec: 23,112 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00875 (21.2%) | loss: 5.526727 | lrm: 0.91 | dt: 89ms | tok/sec: 23,028 | mfu: 6.5% | epoch: 1 | remaining: 284s    
step 00876 (21.2%) | loss: 5.520099 | lrm: 0.91 | dt: 88ms | tok/sec: 23,292 | mfu: 6.6% | epoch: 1 | remaining: 283s    
step 00877 (21.3%) | loss: 5.502130 | lrm: 0.91 | dt: 88ms | tok/sec: 23,187 | mfu: 6.5% | epoch: 1 | remaining: 283s    
step 00878 (21.3%) | loss: 5.505840 | lrm: 0.91 | dt: 87ms | tok/sec: 23,494 | mfu: 6.6% | epoch: 1 | remaining: 283s    
step 00879 (21.3%) | loss: 5.504772 | lrm: 0.91 | dt: 94ms | tok/sec: 21,886 | mfu: 6.2% | epoch: 1 | remaining: 283s    
step 00880 (21.3%) | loss: 5.503816 | lrm: 0.91 | dt: 89ms | tok/sec: 22,922 | mfu: 6.5% | epoch: 1 | remaining: 283s    
step 00881 (21.4%) | loss: 5.514839 | lrm: 0.91 | dt: 88ms | tok/sec: 23,403 | mfu: 6.6% | epoch: 1 | remaining: 283s    
step 00882 (21.4%) | loss: 5.518787 | lrm: 0.91 | dt: 86ms | tok/sec: 23,764 | mfu: 6.7% | epoch: 1 | remaining: 283s    
step 00883 (21.4%) | loss: 5.509022 | lrm: 0.91 | dt: 86ms | tok/sec: 23,952 | mfu: 6.8% | epoch: 1 | remaining: 283s    
step 00884 (21.4%) | loss: 5.496042 | lrm: 0.91 | dt: 86ms | tok/sec: 23,687 | mfu: 6.7% | epoch: 1 | remaining: 283s    
step 00885 (21.4%) | loss: 5.502661 | lrm: 0.91 | dt: 86ms | tok/sec: 23,737 | mfu: 6.7% | epoch: 1 | remaining: 283s    
step 00886 (21.5%) | loss: 5.498025 | lrm: 0.91 | dt: 86ms | tok/sec: 23,906 | mfu: 6.7% | epoch: 1 | remaining: 283s    
step 00887 (21.5%) | loss: 5.488369 | lrm: 0.91 | dt: 86ms | tok/sec: 23,714 | mfu: 6.7% | epoch: 1 | remaining: 283s    
step 00888 (21.5%) | loss: 5.496542 | lrm: 0.91 | dt: 86ms | tok/sec: 23,736 | mfu: 6.7% | epoch: 1 | remaining: 282s    
step 00889 (21.5%) | loss: 5.479161 | lrm: 0.91 | dt: 86ms | tok/sec: 23,733 | mfu: 6.7% | epoch: 1 | remaining: 282s    
step 00890 (21.6%) | loss: 5.481537 | lrm: 0.91 | dt: 87ms | tok/sec: 23,585 | mfu: 6.7% | epoch: 1 | remaining: 282s    
step 00891 (21.6%) | loss: 5.508702 | lrm: 0.91 | dt: 86ms | tok/sec: 23,896 | mfu: 6.7% | epoch: 1 | remaining: 282s    
step 00892 (21.6%) | loss: 5.511691 | lrm: 0.91 | dt: 91ms | tok/sec: 22,425 | mfu: 6.3% | epoch: 1 | remaining: 282s    
step 00893 (21.6%) | loss: 5.506113 | lrm: 0.91 | dt: 88ms | tok/sec: 23,222 | mfu: 6.6% | epoch: 1 | remaining: 282s    
step 00894 (21.7%) | loss: 5.485962 | lrm: 0.91 | dt: 89ms | tok/sec: 23,017 | mfu: 6.5% | epoch: 1 | remaining: 282s    
step 00895 (21.7%) | loss: 5.499804 | lrm: 0.91 | dt: 89ms | tok/sec: 22,986 | mfu: 6.5% | epoch: 1 | remaining: 282s    
step 00896 (21.7%) | loss: 5.493212 | lrm: 0.91 | dt: 88ms | tok/sec: 23,261 | mfu: 6.6% | epoch: 1 | remaining: 282s    
step 00897 (21.7%) | loss: 5.504261 | lrm: 0.91 | dt: 88ms | tok/sec: 23,201 | mfu: 6.5% | epoch: 1 | remaining: 282s    
step 00898 (21.8%) | loss: 5.500436 | lrm: 0.91 | dt: 91ms | tok/sec: 22,426 | mfu: 6.3% | epoch: 1 | remaining: 282s    
step 00899 (21.8%) | loss: 5.488557 | lrm: 0.91 | dt: 90ms | tok/sec: 22,700 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00900 (21.8%) | loss: 5.477476 | lrm: 0.91 | dt: 90ms | tok/sec: 22,761 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00901 (21.8%) | loss: 5.473918 | lrm: 0.91 | dt: 91ms | tok/sec: 22,433 | mfu: 6.3% | epoch: 1 | remaining: 281s    
step 00902 (21.9%) | loss: 5.475728 | lrm: 0.91 | dt: 90ms | tok/sec: 22,706 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00903 (21.9%) | loss: 5.473406 | lrm: 0.91 | dt: 91ms | tok/sec: 22,602 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00904 (21.9%) | loss: 5.478344 | lrm: 0.91 | dt: 90ms | tok/sec: 22,722 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00905 (21.9%) | loss: 5.480762 | lrm: 0.91 | dt: 91ms | tok/sec: 22,562 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00906 (22.0%) | loss: 5.468694 | lrm: 0.91 | dt: 90ms | tok/sec: 22,815 | mfu: 6.4% | epoch: 1 | remaining: 281s    
step 00907 (22.0%) | loss: 5.475538 | lrm: 0.91 | dt: 96ms | tok/sec: 21,438 | mfu: 6.0% | epoch: 1 | remaining: 281s    
step 00908 (22.0%) | loss: 5.491298 | lrm: 0.91 | dt: 94ms | tok/sec: 21,771 | mfu: 6.1% | epoch: 1 | remaining: 281s    
step 00909 (22.0%) | loss: 5.503180 | lrm: 0.91 | dt: 92ms | tok/sec: 22,265 | mfu: 6.3% | epoch: 1 | remaining: 281s    
step 00910 (22.1%) | loss: 5.508703 | lrm: 0.91 | dt: 87ms | tok/sec: 23,405 | mfu: 6.6% | epoch: 1 | remaining: 280s    
step 00911 (22.1%) | loss: 5.503776 | lrm: 0.91 | dt: 87ms | tok/sec: 23,629 | mfu: 6.7% | epoch: 1 | remaining: 280s    
step 00912 (22.1%) | loss: 5.506934 | lrm: 0.90 | dt: 87ms | tok/sec: 23,450 | mfu: 6.6% | epoch: 1 | remaining: 280s    
step 00913 (22.1%) | loss: 5.498325 | lrm: 0.90 | dt: 86ms | tok/sec: 23,692 | mfu: 6.7% | epoch: 1 | remaining: 280s    
step 00914 (22.2%) | loss: 5.475752 | lrm: 0.90 | dt: 86ms | tok/sec: 23,924 | mfu: 6.7% | epoch: 1 | remaining: 280s    
step 00915 (22.2%) | loss: 5.473440 | lrm: 0.90 | dt: 87ms | tok/sec: 23,609 | mfu: 6.7% | epoch: 1 | remaining: 280s    
step 00916 (22.2%) | loss: 5.470542 | lrm: 0.90 | dt: 89ms | tok/sec: 22,946 | mfu: 6.5% | epoch: 1 | remaining: 280s    
step 00917 (22.2%) | loss: 5.454787 | lrm: 0.90 | dt: 89ms | tok/sec: 23,107 | mfu: 6.5% | epoch: 1 | remaining: 280s    
step 00918 (22.3%) | loss: 5.450125 | lrm: 0.90 | dt: 88ms | tok/sec: 23,267 | mfu: 6.6% | epoch: 1 | remaining: 280s    
step 00919 (22.3%) | loss: 5.455279 | lrm: 0.90 | dt: 90ms | tok/sec: 22,850 | mfu: 6.4% | epoch: 1 | remaining: 280s    
step 00920 (22.3%) | loss: 5.458865 | lrm: 0.90 | dt: 89ms | tok/sec: 23,037 | mfu: 6.5% | epoch: 1 | remaining: 280s    
step 00921 (22.3%) | loss: 5.466670 | lrm: 0.90 | dt: 90ms | tok/sec: 22,837 | mfu: 6.4% | epoch: 1 | remaining: 280s    
step 00922 (22.4%) | loss: 5.471281 | lrm: 0.90 | dt: 92ms | tok/sec: 22,290 | mfu: 6.3% | epoch: 1 | remaining: 279s    
step 00923 (22.4%) | loss: 5.463474 | lrm: 0.90 | dt: 95ms | tok/sec: 21,558 | mfu: 6.1% | epoch: 1 | remaining: 279s    
step 00924 (22.4%) | loss: 5.465287 | lrm: 0.90 | dt: 96ms | tok/sec: 21,262 | mfu: 6.0% | epoch: 1 | remaining: 279s    
step 00925 (22.4%) | loss: 5.462865 | lrm: 0.90 | dt: 95ms | tok/sec: 21,648 | mfu: 6.1% | epoch: 1 | remaining: 279s    
step 00926 (22.5%) | loss: 5.471654 | lrm: 0.90 | dt: 90ms | tok/sec: 22,694 | mfu: 6.4% | epoch: 1 | remaining: 279s    
step 00927 (22.5%) | loss: 5.481386 | lrm: 0.90 | dt: 90ms | tok/sec: 22,826 | mfu: 6.4% | epoch: 1 | remaining: 279s    
step 00928 (22.5%) | loss: 5.471214 | lrm: 0.90 | dt: 90ms | tok/sec: 22,797 | mfu: 6.4% | epoch: 1 | remaining: 279s    
step 00929 (22.5%) | loss: 5.468335 | lrm: 0.90 | dt: 90ms | tok/sec: 22,809 | mfu: 6.4% | epoch: 1 | remaining: 279s    
step 00930 (22.6%) | loss: 5.468352 | lrm: 0.90 | dt: 92ms | tok/sec: 22,275 | mfu: 6.3% | epoch: 1 | remaining: 279s    
step 00931 (22.6%) | loss: 5.472612 | lrm: 0.90 | dt: 90ms | tok/sec: 22,841 | mfu: 6.4% | epoch: 1 | remaining: 279s    
step 00932 (22.6%) | loss: 5.479220 | lrm: 0.90 | dt: 88ms | tok/sec: 23,214 | mfu: 6.5% | epoch: 1 | remaining: 278s    
step 00933 (22.6%) | loss: 5.466947 | lrm: 0.90 | dt: 87ms | tok/sec: 23,486 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00934 (22.7%) | loss: 5.457119 | lrm: 0.90 | dt: 87ms | tok/sec: 23,413 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00935 (22.7%) | loss: 5.462066 | lrm: 0.90 | dt: 87ms | tok/sec: 23,504 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00936 (22.7%) | loss: 5.462371 | lrm: 0.90 | dt: 88ms | tok/sec: 23,382 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00937 (22.7%) | loss: 5.470918 | lrm: 0.90 | dt: 87ms | tok/sec: 23,617 | mfu: 6.7% | epoch: 1 | remaining: 278s    
step 00938 (22.8%) | loss: 5.461585 | lrm: 0.90 | dt: 88ms | tok/sec: 23,260 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00939 (22.8%) | loss: 5.487105 | lrm: 0.90 | dt: 87ms | tok/sec: 23,512 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00940 (22.8%) | loss: 5.478149 | lrm: 0.90 | dt: 87ms | tok/sec: 23,411 | mfu: 6.6% | epoch: 1 | remaining: 278s    
step 00941 (22.8%) | loss: 5.469280 | lrm: 0.90 | dt: 89ms | tok/sec: 22,976 | mfu: 6.5% | epoch: 1 | remaining: 278s    
step 00942 (22.9%) | loss: 5.471146 | lrm: 0.90 | dt: 89ms | tok/sec: 22,893 | mfu: 6.5% | epoch: 1 | remaining: 278s    
step 00943 (22.9%) | loss: 5.479886 | lrm: 0.90 | dt: 92ms | tok/sec: 22,348 | mfu: 6.3% | epoch: 1 | remaining: 278s    
step 00944 (22.9%) | loss: 5.480896 | lrm: 0.90 | dt: 90ms | tok/sec: 22,845 | mfu: 6.4% | epoch: 1 | remaining: 277s    
step 00945 (22.9%) | loss: 5.484828 | lrm: 0.90 | dt: 92ms | tok/sec: 22,191 | mfu: 6.3% | epoch: 1 | remaining: 277s    
step 00946 (23.0%) | loss: 5.491158 | lrm: 0.90 | dt: 94ms | tok/sec: 21,702 | mfu: 6.1% | epoch: 1 | remaining: 277s    
step 00947 (23.0%) | loss: 5.493515 | lrm: 0.90 | dt: 92ms | tok/sec: 22,362 | mfu: 6.3% | epoch: 1 | remaining: 277s    
step 00948 (23.0%) | loss: 5.480603 | lrm: 0.90 | dt: 94ms | tok/sec: 21,790 | mfu: 6.1% | epoch: 1 | remaining: 277s    
step 00949 (23.0%) | loss: 5.486622 | lrm: 0.90 | dt: 91ms | tok/sec: 22,427 | mfu: 6.3% | epoch: 1 | remaining: 277s    
step 00950 (23.1%) | loss: 5.485309 | lrm: 0.90 | dt: 89ms | tok/sec: 22,918 | mfu: 6.5% | epoch: 1 | remaining: 277s    
step 00951 (23.1%) | loss: 5.481710 | lrm: 0.90 | dt: 93ms | tok/sec: 21,999 | mfu: 6.2% | epoch: 1 | remaining: 277s    
step 00952 (23.1%) | loss: 5.485173 | lrm: 0.90 | dt: 96ms | tok/sec: 21,303 | mfu: 6.0% | epoch: 1 | remaining: 277s    
step 00953 (23.1%) | loss: 5.499025 | lrm: 0.90 | dt: 91ms | tok/sec: 22,546 | mfu: 6.4% | epoch: 1 | remaining: 277s    
step 00954 (23.2%) | loss: 5.505521 | lrm: 0.90 | dt: 93ms | tok/sec: 21,990 | mfu: 6.2% | epoch: 1 | remaining: 277s    
step 00955 (23.2%) | loss: 5.476168 | lrm: 0.90 | dt: 92ms | tok/sec: 22,296 | mfu: 6.3% | epoch: 1 | remaining: 276s    
step 00956 (23.2%) | loss: 5.459973 | lrm: 0.90 | dt: 90ms | tok/sec: 22,693 | mfu: 6.4% | epoch: 1 | remaining: 276s    
step 00957 (23.2%) | loss: 5.449962 | lrm: 0.90 | dt: 89ms | tok/sec: 23,104 | mfu: 6.5% | epoch: 1 | remaining: 276s    
step 00958 (23.3%) | loss: 5.453178 | lrm: 0.89 | dt: 91ms | tok/sec: 22,407 | mfu: 6.3% | epoch: 1 | remaining: 276s    
step 00959 (23.3%) | loss: 5.443366 | lrm: 0.89 | dt: 89ms | tok/sec: 23,101 | mfu: 6.5% | epoch: 1 | remaining: 276s    
step 00960 (23.3%) | loss: 5.467278 | lrm: 0.89 | dt: 94ms | tok/sec: 21,892 | mfu: 6.2% | epoch: 1 | remaining: 276s    
step 00961 (23.3%) | loss: 5.460555 | lrm: 0.89 | dt: 88ms | tok/sec: 23,351 | mfu: 6.6% | epoch: 1 | remaining: 276s    
step 00962 (23.4%) | loss: 5.454122 | lrm: 0.89 | dt: 94ms | tok/sec: 21,834 | mfu: 6.2% | epoch: 1 | remaining: 276s    
step 00963 (23.4%) | loss: 5.454407 | lrm: 0.89 | dt: 101ms | tok/sec: 20,326 | mfu: 5.7% | epoch: 1 | remaining: 276s    
